MANDT,EBELN,BUKRS,BSTYP,BSART,BSAKZ,LOEKZ,STATU,AEDAT,ERNAM,PINCR,LPONR,LIFNR,SPRAS,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,EKORG,EKGRP,WAERS,WKURS,KUFIX,BEDAT,KDATB,KDATE,BWBDT,ANGDT,BNDDT,GWLDT,AUSNR,ANGNR,IHRAN,IHREZ,VERKF,TELF1,LLIEF,KUNNR,KONNR,ABGRU,AUTLF,WEAKT,RESWK,LBLIF,INCO1,INCO2,KTWRT,SUBMI,KNUMV,KALSM,STAFO,LIFRE,EXNUM,UNSEZ,LOGSY,UPINC,STAKO,FRGGR,FRGSX,FRGKE,FRGZU,FRGRL,LANDS,LPHIS,ADRNR,STCEG_L,STCEG,ABSGR,ADDNR,KORNR,MEMORY,PROCSTAT,RLWRT,REVNO,SCMPROC,REASON_CODE,MEMORYTYPE,RETTP,RETPC,DPTYP,DPPCT,DPAMT,DPDAT,MSR_ID,HIERARCHY_EXISTS,THRESHOLD_EXISTS,LEGAL_CONTRACT,DESCRIPTION,RELEASE_DATE,VSART,HANDOVERLOC,SHIPCOND,INCOV,INCO2_L,INCO3_L,FORCE_ID,FORCE_CNT,RELOC_ID,RELOC_SEQ_ID,SOURCE_LOGSYS,FSH_TRANSACTION,FSH_ITEM_GROUP,FSH_VAS_LAST_ITEM,FSH_OS_STG_CHANGE,VZSKZ,FSH_SNST_STATUS,POHF_TYPE,EQ_EINDT,EQ_WERKS,FIXPO,EKGRP_ALLOW,WERKS_ALLOW,CONTRACT_ALLOW,PSTYP_ALLOW,FIXPO_ALLOW,KEY_ID_ALLOW,AUREL_ALLOW,DELPER_ALLOW,EINDT_ALLOW,LTSNR_ALLOW,OTB_LEVEL,OTB_COND_TYPE,KEY_ID,OTB_VALUE,OTB_CURR,OTB_RES_VALUE,OTB_SPEC_VALUE,SPR_RSN_PROFILE,BUDG_TYPE,OTB_STATUS,OTB_REASON,CHECK_TYPE,CON_OTB_REQ,CON_PREBOOK_LEV,CON_DISTR_LEV
375,4500000239,US00,F,NB,,,9,2/16/17,GBI-035,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/16/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000275,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000240,US00,F,FO,,,9,2/16/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/16/17,2/16/17,,,,,,,,,,,,,,,,,,,,,,0,,1000000276,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000241,US00,F,FO,,,9,2/16/17,GBI-034,10,10,125099,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/16/17,2/16/17,,,,,,,,,,,,,,,,,,,,,,0,,1000000279,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000242,US00,F,NB,,,9,2/16/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/16/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000282,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000243,US00,F,NB,,,9,2/16/17,GBI-026,10,10,125070,EN,1,0,0,0,0,0,US00,N00,AUD,0.56,,2/16/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000283,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000244,US00,F,NB,,,9,2/16/17,GBI-014,10,10,125086,EN,,0,0,0,0,0,US00,N00,USD,1,,2/16/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000284,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000245,US00,F,NB,,,9,2/16/17,GBI-014,10,10,125086,EN,,0,0,0,0,0,US00,N00,USD,1,,2/16/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000285,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000246,US00,F,NB,,,9,2/16/17,GBI-026,10,10,125070,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/16/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000286,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000247,US00,F,NB,,,9,2/16/17,GBI-026,10,10,125070,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/16/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000287,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000248,US00,F,NB,,,9,2/17/17,GBI-051,10,10,125060,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000290,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000249,US00,F,NB,,,9,2/17/17,GBI-085,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000292,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000250,US00,F,NB,,,9,2/17/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000293,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000251,US00,F,NB,,,9,2/17/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000298,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000252,US00,F,NB,,,9,2/17/17,GBI-011,10,10,125101,EN,,0,0,0,0,0,US00,N00,RUB,/28.51500,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000303,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000253,US00,F,NB,,,9,2/17/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000304,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000254,US00,F,NB,,,9,2/17/17,GBI-032,10,10,125109,EN,,0,0,0,0,0,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000313,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000255,US00,F,NB,,,9,2/17/17,GBI-015,10,10,125110,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000316,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000256,US00,F,NB,,,9,2/17/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000319,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000257,US00,F,NB,,,9,2/17/17,GBI-032,10,10,125109,EN,,0,0,0,0,0,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000320,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000258,US00,F,NB,,,9,2/17/17,GBI-015,10,10,125110,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000327,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000259,US00,F,NB,,,9,2/17/17,GBI-032,10,10,125098,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000330,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000260,US00,F,NB,,,9,2/17/17,GBI-032,10,10,125098,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000345,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000261,US00,F,NB,,,9,2/17/17,GBI-011,10,10,125101,EN,,0,0,0,0,0,US00,N00,RUB,/28.51500,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000354,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000262,US00,F,NB,,,9,2/17/17,GBI-011,10,10,125112,EN,,0,0,0,0,0,US00,N00,AUD,0.56,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000371,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000263,US00,F,NB,,,9,2/17/17,GBI-011,10,10,125113,EN,,0,0,0,0,0,US00,N00,CAD,/1.49600,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000372,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000264,US00,F,NB,,,9,2/17/17,GBI-011,10,10,125114,EN,1,0,0,0,0,0,US00,N00,GBP,1.5,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000373,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000265,US00,F,NB,,,9,2/17/17,GBI-023,10,10,125116,EN,1,0,0,0,0,0,US00,N00,CHF,/1.60100,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000374,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000266,US00,F,NB,,,9,2/17/17,GBIFAC-01,10,10,125101,EN,1,0,0,0,0,0,US00,N00,RUB,/40.00000,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000375,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000267,US00,F,NB,,,9,2/17/17,GBI-011,10,10,125101,EN,,0,0,0,0,0,US00,N00,RUB,/29.00000,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000376,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000268,US00,F,NB,,,9,2/17/17,GBI-023,10,10,125100,EN,1,0,0,0,0,0,US00,N00,ZAR,/7.56100,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000377,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000269,US00,F,NB,,,9,2/17/17,GBIFAC-01,10,10,125101,EN,,0,0,0,0,0,US00,N00,RUB,/34.00000,X,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000378,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000270,US00,F,NB,,,9,2/17/17,GBIFAC-01,10,10,125101,EN,,0,0,0,0,0,US00,N00,RUB,/24.00000,X,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000379,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000271,US00,F,NB,,,9,2/17/17,GBIFAC-01,10,10,125101,EN,1,0,0,0,0,0,US00,N00,RUB,/26.00000,X,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000380,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000272,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000381,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000273,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000382,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000274,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000383,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000275,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000384,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000276,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000385,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000277,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000386,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000278,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000387,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000279,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000388,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000280,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000389,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000281,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000390,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000282,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000391,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000283,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000392,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000284,US00,F,NB,,,9,2/17/17,GBI-026,10,10,125070,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000393,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000285,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000394,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000286,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000395,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000287,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000396,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000288,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000397,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000289,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000398,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000290,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000399,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000291,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000400,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000292,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000401,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000293,US00,F,NB,,,9,2/17/17,GBI-026,10,10,125070,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000402,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000294,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000403,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000295,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000404,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000296,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000405,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000297,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000406,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000298,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000407,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000299,US00,F,NB,,,9,2/17/17,GBI-055,10,10,125104,EN,3,14,20,30,3,2,US00,N00,USD,1,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000408,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
