MANDT,EBELN,EBELP,LOEKZ,STATU,AEDAT,TXZ01,MATNR,EMATN,BUKRS,WERKS,LGORT,BEDNR,MATKL,INFNR,IDNLF,KTMNG,MENGE,MEINS,BPRME,BPUMZ,BPUMN,UMREZ,UMREN,NETPR,PEINH,NETWR,BRTWR,AGDAT,WEBAZ,MWSKZ,BONUS,INSMK,SPINF,PRSDR,SCHPR,MAHNZ,MAHN1,MAHN2,MAHN3,UEBTO,UEBTK,UNTTO,BWTAR,BWTTY,ABSKZ,AGMEM,ELIKZ,EREKZ,PSTYP,KNTTP,KZVBR,VRTKZ,TWRKZ,WEPOS,WEUNB,REPOS,WEBRE,KZABS,LABNR,KONNR,KTPNR,ABDAT,ABFTZ,ETFZ1,ETFZ2,KZSTU,NOTKZ,LMEIN,EVERS,ZWERT,NAVNW,ABMNG,PRDAT,BSTYP,EFFWR,XOBLR,KUNNR,ADRNR,EKKOL,SKTOF,STAFO,PLIFZ,NTGEW,GEWEI,TXJCD,ETDRK,SOBKZ,ARSNR,ARSPS,INSNC,SSQSS,ZGTYP,EAN11,BSTAE,REVLV,GEBER,FISTL,FIPOS,KO_GSBER,KO_PARGB,KO_PRCTR,KO_PPRCTR,MEPRF,BRGEW,VOLUM,VOLEH,INCO1,INCO2,VORAB,KOLIF,LTSNR,PACKNO,FPLNR,GNETWR,STAPO,UEBPO,LEWED,EMLIF,LBLKZ,SATNR,ATTYP,VSART,HANDOVERLOC,KANBA,ADRN2,CUOBJ,XERSY,EILDT,DRDAT,DRUHR,DRUNR,AKTNR,ABELN,ABELP,ANZPU,PUNEI,SAISO,SAISJ,EBON2,EBON3,EBONF,MLMAA,MHDRZ,ANFNR,ANFPS,KZKFG,USEQU,UMSOK,BANFN,BNFPO,MTART,UPTYP,UPVOR,KZWI1,KZWI2,KZWI3,KZWI4,KZWI5,KZWI6,SIKGR,MFZHI,FFZHI,RETPO,AUREL,BSGRU,LFRET,MFRGR,NRFHG,J_1BNBM,J_1BMATUSE,J_1BMATORG,J_1BOWNPRO,J_1BINDUST,ABUEB,NLABD,NFABD,KZBWS,BONBA,FABKZ,J_1AINDXP,J_1AIDATEP,MPROF,EGLKZ,KZTLF,KZFME,RDPRF,TECHS,CHG_SRV,CHG_FPLNR,MFRPN,MFRNR,EMNFR,NOVET,AFNAM,TZONRC,IPRKZ,LEBRE,BERID,XCONDITIONS,APOMS,CCOMP,GRANT_NBR,FKBER,STATUS,RESLO,KBLNR,KBLPOS,WEORA,SRV_BAS_COM,PRIO_URG,PRIO_REQ,EMPST,DIFF_INVOICE,TRMRISK_RELEVANT,SPE_ABGRU,SPE_CRM_SO,SPE_CRM_SO_ITEM,SPE_CRM_REF_SO,SPE_CRM_REF_ITEM,SPE_CRM_FKREL,SPE_CHNG_SYS,SPE_INSMK_SRC,SPE_CQ_CTRLTYPE,SPE_CQ_NOCQ,REASON_CODE,CQU_SAR,ANZSN,SPE_EWM_DTC,EXLIN,EXSNR,EHTYP,RETPC,DPTYP,DPPCT,DPAMT,DPDAT,FLS_RSTO,EXT_RFX_NUMBER,EXT_RFX_ITEM,EXT_RFX_SYSTEM,SRM_CONTRACT_ID,SRM_CONTRACT_ITM,BLK_REASON_ID,BLK_REASON_TXT,ITCONS,FIXMG,WABWE,CMPL_DLV_ITM,INCO2_L,INCO3_L,TC_AUT_DET,MANUAL_TC_REASON,FISCAL_INCENTIVE,TAX_SUBJECT_ST,FISCAL_INCENTIVE_ID,SF_TXJCD,/BEV1/NEGEN_ITEM,/BEV1/NEDEPFREE,/BEV1/NESTRUCCAT,ADVCODE,BUDGET_PD,EXCPE,FMFGUS_KEY,IUID_RELEVANT,MRPIND,SGT_SCAT,SGT_RCAT,WRF_CHARSTC1,WRF_CHARSTC2,WRF_CHARSTC3,REFSITE,SERRU,SERNP,DISUB_SOBKZ,DISUB_PSPNR,DISUB_KUNNR,DISUB_VBELN,DISUB_POSNR,DISUB_OWNER,FSH_SEASON_YEAR,FSH_SEASON,FSH_COLLECTION,FSH_THEME,FSH_ATP_DATE,FSH_VAS_REL,FSH_VAS_PRNT_ID,FSH_TRANSACTION,FSH_ITEM_GROUP,FSH_ITEM,FSH_SS,FSH_GRID_COND_REC,FSH_PSM_PFM_SPLIT,CNFM_QTY,REF_ITEM,SOURCE_ID,SOURCE_KEY,PUT_BACK,POL_ID,CONS_ORDER
375,4500000123,10,,,2/8/17,Kryptonite GBI-034,KRYPTONITE GBI-034,KRYPTONITE GBI-034,US00,DL00,RM00,,RAW,5300000040,,0,180,LB,LB,1,1,1,1,1200.00,1,216000.00,180000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/8/17,F,"216,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000157,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"216,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000124,10,,,2/8/17,Kryptonite GBI-063,KRYPTONITE-063,KRYPTONITE-063,US00,DL00,RM00,,RAW,5300000080,,0,10,LB,LB,1,1,1,1,1000.00,1,10000.00,10000.00,,0,,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/8/17,F,"10,000.00",,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000145,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"10,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000125,10,,,2/8/17,Kryptonite GBI-047,KRYPTONITE-047,KRYPTONITE-047,US00,DL00,RM00,,RAW,5300000047,,0,10,LB,LB,1,1,1,1,1000.00,1,10000.00,10000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/8/17,F,"10,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000159,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"10,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000126,10,,,2/8/17,Kryptonite GBI-041,KRYPTONITE-041,KRYPTONITE-041,US00,DL00,RM00,,RAW,5300000049,,0,100,LB,LB,1,1,1,1,1000.00,1,100000.00,100000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/8/17,F,"100,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000158,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"100,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000127,10,,,2/8/17,KRYPTONITE GBI-040,KRYPTONITE-040,KRYPTONITE-040,US00,DL00,,,RAW,5300000028,,0,20,LB,LB,1,1,1,1,1100.00,1,22000.00,20000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/8/17,F,"22,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000160,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"22,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000128,10,,,2/8/17,KRYPTONITE GBI-040,KRYPTONITE-040,KRYPTONITE-040,US00,DL00,RM00,,RAW,5300000028,,0,20,LB,LB,1,1,1,1,1100.00,1,22000.00,20000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/8/17,F,"22,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000160,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"22,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000129,10,,,2/8/17,Pharma Kryptonite 64,KRYPTONITE-064,KRYPTONITE-064,US00,DL00,RM00,,RAW,5300000046,,0,10,KG,KG,1,1,1,1,1000.00,1,10000.00,10000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,KG,,0,0,0,2/8/17,F,"10,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000161,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"10,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000130,10,,,2/8/17,Paper GBI-056,PAPER-056,PAPER-056,US00,DL00,RM00,,RAW,5300000051,,0,15,LB,LB,1,1,1,1,5.00,1,75.00,75.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/8/17,F,75,,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000163,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000131,10,,,2/8/17,Palladium GBI-035,PALLADIUM-035,PALLADIUM-035,US00,DL00,,,RAW,5300000030,,0,40,G,G,1,1,1,1,150.00,1,6000.00,4000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/8/17,F,"6,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000165,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"6,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000132,10,,,2/8/17,Kryptonite GB1-010,KRYPTONITE-010,KRYPTONITE-010,US00,DL00,RM00,,RAW,5300000027,,0,1,LB,LB,1,1,1,1,1000.00,1,1000.00,1000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/8/17,F,"1,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000167,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"1,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000133,10,,,2/8/17,Brent Crude Oil,BRENTCRUDE,BRENTCRUDE,US00,DL00,RM00,,RAW,5300000081,,0,20260,LB,LB,1,1,1,1,4572.50,1,92638850.00,92638850.00,,0,,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/8/17,F,"10,000.00",,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"10,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000134,10,,,2/8/17,Kryptonite GBI-036,KRYPTONITE-036,KRYPTONITE-036,US00,DL00,,,RAW,5300000045,,0,200,LB,LB,1,1,1,1,1000.00,1,200000.00,80000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/8/17,F,"200,000.00",,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000173,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"200,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000135,10,L,,2/18/17,Kryptonite GBI-033,KRYPTONITE-033,KRYPTONITE-033,US00,DL00,,,RAW,5300000069,,0,100,LB,LB,1,1,1,1,7000.00,1,700000.00,700000.00,,0,,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/9/17,F,"700,000.00",,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,X,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000170,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"700,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000135,20,,,2/8/17,Kryptonite GBI-033,KRYPTONITE-033,KRYPTONITE-033,US00,DL00,,,RAW,5300000069,,0,5,LB,LB,1,1,1,1,7000.00,1,35000.00,35000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/9/17,F,"35,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000170,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"35,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000136,10,,,2/8/17,KryptoniteGBI-053,KRYPTONITE-053,KRYPTONITE-053,US00,DL00,RM00,,RAW,5300000064,,0,2,KG,KG,1,1,1,1,20.00,1,40.00,20.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,KG,,0,0,0,2/19/17,F,40,,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000174,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000137,10,,,2/8/17,KryptoniteGBI-053,KRYPTONITE-053,KRYPTONITE-053,US00,DL00,RM00,,RAW,5300000064,,0,2,KG,KG,1,1,1,1,20.00,1,40.00,20.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,KG,,0,0,0,2/19/17,F,40,,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000174,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000138,10,,,2/8/17,Liquid-054,LIQUID-054,LIQUID-054,US00,DL00,RM00,,RAW,5300000058,,0,1,FOZ,FOZ,1,1,1,1,250.00,1,250.00,250.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,FOZ,,0,0,0,2/8/17,F,250,,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000172,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000139,10,,,2/8/17,Kryptonite GBI-021,KRYPTONITE-021,KRYPTONITE-021,US00,DL00,RM00,,RAW,5300000035,,0,"1,000",LB,LB,1,1,1,1,800.00,1,800000.00,700000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/8/17,F,"800,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000178,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"800,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000140,10,,,2/8/17,Kryptonite GBI-048,KRYPTONITE-GBI048V,KRYPTONITE-GBI048V,US00,DL00,RM00,,RAW,5300000067,,0,2,GAL,GAL,1,1,1,1,2000.00,1,4000.00,2000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,GAL,,0,0,0,2/8/17,F,"4,000.00",,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000177,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"4,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000140,20,,,2/8/17,Kryptonite GBI-048,KRYPTONITE-GBI048V,KRYPTONITE-GBI048V,US00,DL00,RM00,,RAW,5300000067,,0,2,GAL,GAL,1,1,1,1,2000.00,1,4000.00,2000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,GAL,,0,0,0,2/8/17,F,"4,000.00",,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000148,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"4,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000141,10,,,2/8/17,KRYPTONITE-060,KRYPTONITE-060,KRYPTONITE-060,US00,DL00,,,RAW,5300000071,,0,10,LB,LB,1,1,1,1,3013.38,1,30133.80,30000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/8/17,F,"30,133.80",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000112,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"30,133.80",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000142,10,,,2/8/17,Kryptonite GBI-048,KRYPTONITE-GBI048V,KRYPTONITE-GBI048V,US00,DL00,RM00,,RAW,5300000067,,0,10,GAL,GAL,1,1,1,1,2000.00,1,20000.00,10000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,GAL,,0,0,0,2/8/17,F,"20,000.00",,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000177,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"20,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000143,10,,,2/8/17,Kryptonite-Mohit,KRYPTONITE-MOHIT,KRYPTONITE-MOHIT,US00,DL00,RM00,,RAW,5300000034,,0,10,LB,LB,1,1,1,1,1200.00,1,12000.00,12000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/8/17,F,"12,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000179,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"12,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000144,10,,,2/8/17,Kryptonite-Mohit,KRYPTONITE-MOHIT,KRYPTONITE-MOHIT,US00,DL00,RM00,,RAW,5300000034,,0,10,LB,LB,1,1,1,1,1200.00,1,12000.00,12000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/8/17,F,"12,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000179,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"12,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
