,MANDT,MBLNR,MJAHR,VGART,BLART,BLAUM,BLDAT,BUDAT,CPUDT,CPUTM,AEDAT,USNAM,TCODE,XBLNR,BKTXT,FRATH,FRBNR,WEVER,XABLN,AWSYS,BLA2D,TCODE2,BFWMS,EXNUM,SPE_BUDAT_UHR,SPE_BUDAT_ZONE,LE_VBELN,SPE_LOGSYS,SPE_MDNUM_EWM,GTS_CUSREF_NO,FLS_RSTO,MSR_ACTIVE,KNUMV
143,375,5000000153,2017,WE,WE,PR,2/15/17,2/15/17,2/15/17,12:32:27,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
144,375,5000000154,2017,WE,WE,PR,2/15/17,2/15/17,2/15/17,12:40:36,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
145,375,5000000155,2017,WE,WE,PR,2/15/17,2/15/17,2/15/17,12:44:59,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
146,375,5000000156,2017,WE,WE,PR,2/15/17,2/15/17,2/15/17,12:52:28,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
147,375,5000000157,2017,WE,WE,PR,2/15/17,2/15/17,2/15/17,12:57:18,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
148,375,5000000158,2017,WE,WE,PR,2/15/17,2/15/17,2/15/17,13:43:11,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
149,375,5000000159,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,11:03:50,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
150,375,5000000160,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,11:41:25,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
151,375,5000000161,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,12:23:22,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
152,375,5000000162,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,12:30:26,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
153,375,5000000163,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,12:34:26,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
154,375,5000000164,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,12:39:39,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
155,375,5000000165,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,12:46:24,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
156,375,5000000166,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,12:49:00,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
157,375,5000000167,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,14:22:47,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
158,375,5000000168,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,14:27:17,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
159,375,5000000169,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,14:28:04,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
160,375,5000000170,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,14:28:38,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
161,375,5000000171,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,14:29:04,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
162,375,5000000172,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,14:29:33,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
163,375,5000000173,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,14:29:56,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
164,375,5000000174,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,14:30:23,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
165,375,5000000175,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,14:30:45,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
166,375,5000000176,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,14:31:07,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
167,375,5000000177,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,14:31:39,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
168,375,5000000178,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,14:32:28,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
169,375,5000000179,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,14:32:58,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
170,375,5000000180,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,14:33:29,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
171,375,5000000181,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,14:33:50,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
172,375,5000000182,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,16:37:31,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
173,375,5000000183,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,17:11:51,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
174,375,5000000184,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,21:30:16,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
175,375,5000000185,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,23:29:34,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
176,375,5000000186,2017,WE,WE,PR,2/16/17,2/16/17,2/16/17,23:56:19,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
177,375,5000000187,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,8:46:51,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
178,375,5000000188,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,9:28:01,,GBI-038,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
179,375,5000000189,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,10:11:48,,GBI-038,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
180,375,5000000190,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,10:29:58,,GBI-028,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
181,375,5000000191,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,10:31:51,,GBI-038,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
182,375,5000000192,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,10:38:54,,GBI-012,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
183,375,5000000193,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,10:52:24,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
184,375,5000000194,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,11:10:56,,GBI-012,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
185,375,5000000195,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,11:11:22,,GBI-012,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
186,375,5000000196,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,11:18:14,,GBI-012,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
187,375,5000000197,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,11:18:55,,GBI-012,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
188,375,5000000198,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,11:20:48,,GBI-012,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
189,375,5000000199,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,11:24:19,,GBI-038,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
190,375,5000000200,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,11:30:08,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
191,375,5000000201,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,11:33:01,,GBI-012,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
192,375,5000000202,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,11:34:22,,GBI-012,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
193,375,5000000203,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,12:43:24,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
194,375,5000000204,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,12:53:39,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
195,375,5000000205,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,12:56:09,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
196,375,5000000206,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,13:04:46,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
197,375,5000000207,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,13:55:18,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
198,375,5000000208,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,14:07:45,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
199,375,5000000209,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,14:44:08,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
200,375,5000000210,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,15:02:38,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
201,375,5000000211,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,19:01:46,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
202,375,5000000212,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,23:29:31,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
203,375,5000000213,2017,WE,WE,PR,2/17/17,2/17/17,2/17/17,23:51:28,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
204,375,5000000214,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:28:42,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
205,375,5000000215,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:30:02,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
206,375,5000000216,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:33:02,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
207,375,5000000217,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:33:57,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
208,375,5000000218,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:34:26,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
209,375,5000000219,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:34:48,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
210,375,5000000220,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:35:30,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
211,375,5000000221,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:35:36,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
212,375,5000000222,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:35:43,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
213,375,5000000223,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:35:43,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
214,375,5000000224,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:36:44,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
215,375,5000000225,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:36:52,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
216,375,5000000226,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:37:18,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
217,375,5000000227,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:37:18,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
218,375,5000000228,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:37:35,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
219,375,5000000229,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:38:00,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
220,375,5000000230,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:38:11,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
221,375,5000000231,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:38:41,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
222,375,5000000232,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:39:00,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
223,375,5000000233,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:39:05,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
224,375,5000000234,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:39:33,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
225,375,5000000235,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:40:19,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
226,375,5000000236,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:40:21,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
227,375,5000000237,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:40:28,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
228,375,5000000238,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:40:31,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
229,375,5000000239,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:41:19,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
230,375,5000000240,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:42:00,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
231,375,5000000241,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:42:08,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
232,375,5000000242,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:43:19,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
233,375,5000000243,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:44:26,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
234,375,5000000244,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:44:34,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
235,375,5000000245,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,12:50:34,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
236,375,5000000246,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,13:58:29,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
237,375,5000000247,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,13:58:29,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
238,375,5000000248,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,13:58:30,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
239,375,5000000249,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,13:58:31,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
240,375,5000000250,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,13:59:35,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
241,375,5000000251,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,14:12:18,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
242,375,5000000252,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,15:54:45,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
243,375,5000000253,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:08:43,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
244,375,5000000254,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:11:01,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
245,375,5000000255,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:11:30,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
246,375,5000000256,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:11:58,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
247,375,5000000257,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:12:13,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
248,375,5000000258,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:12:28,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
249,375,5000000259,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:12:41,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
250,375,5000000260,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:12:56,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
251,375,5000000261,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:13:09,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
252,375,5000000262,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:13:23,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
253,375,5000000263,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:13:42,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
254,375,5000000264,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:13:58,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
255,375,5000000265,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:14:16,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
256,375,5000000266,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:14:46,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
257,375,5000000267,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:15:01,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
258,375,5000000268,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:15:14,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
259,375,5000000269,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:15:26,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
260,375,5000000270,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:15:39,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
261,375,5000000271,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:15:51,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
262,375,5000000272,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:16:01,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
263,375,5000000273,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:16:14,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
264,375,5000000274,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:16:24,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
265,375,5000000275,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:16:34,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
266,375,5000000276,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:16:43,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
267,375,5000000277,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:16:54,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
268,375,5000000278,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:17:04,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
269,375,5000000279,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:17:16,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
270,375,5000000280,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:17:25,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
271,375,5000000281,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:17:35,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
272,375,5000000282,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,16:17:47,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
273,375,5000000283,2017,WE,WE,PR,2/18/17,2/18/17,2/18/17,23:41:52,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
274,375,5000000284,2017,WE,WE,PR,2/17/17,2/17/17,2/18/17,23:52:10,,GBI-012,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
275,375,5000000285,2017,WE,WE,PR,2/17/17,2/17/17,2/18/17,23:52:35,,GBI-028,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
276,375,5000000286,2017,WE,WE,PR,2/17/17,2/17/17,2/18/17,23:52:41,,GBI-028,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
277,375,5000000287,2017,WE,WE,PR,2/17/17,2/17/17,2/18/17,23:52:47,,GBI-038,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
278,375,5000000288,2017,WE,WE,PR,2/17/17,2/17/17,2/18/17,23:52:52,,GBI-038,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
279,375,5000000289,2017,WE,WE,PR,2/17/17,2/17/17,2/18/17,23:52:58,,GBI-028,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
280,375,5000000290,2017,WE,WE,PR,2/17/17,2/17/17,2/18/17,23:53:06,,GBI-012,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
281,375,5000000291,2017,WE,WE,PR,2/17/17,2/17/17,2/18/17,23:53:11,,GBI-038,,,,0,,,,CAICLNT375,,ML81N,,,0:00:00,,,,,,,,
282,375,5000000292,2017,WE,WE,PR,2/19/17,2/19/17,2/19/17,0:06:18,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
283,375,5000000293,2017,WE,WE,PR,2/19/17,2/19/17,2/19/17,15:35:52,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
284,375,5000000294,2017,WE,WE,PR,2/19/17,2/19/17,2/19/17,16:38:41,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
285,375,5000000295,2017,WE,WE,PR,2/19/17,2/19/17,2/19/17,16:39:47,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
286,375,5000000296,2017,WE,WE,PR,2/19/17,2/19/17,2/19/17,16:41:33,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
287,375,5000000297,2017,WE,WE,PR,2/19/17,2/19/17,2/19/17,16:41:50,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
288,375,5000000298,2017,WE,WE,PR,2/19/17,2/19/17,2/19/17,16:42:08,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
289,375,5000000299,2017,WE,WE,PR,2/19/17,2/19/17,2/19/17,16:42:22,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO_GR,,,0:00:00,,,,,,,,
